Motor RPM,Motor Temp (°C),Motor Current (A),Torque (Nm),Motor Status
3409.8,112.39,118.66,353.01,Faulty
6721.74,99.9,124.29,108.26,Good
1502.72,50.55,147.1,18.68,Good
7515.46,32.23,153.44,62.96,Good
6135.67,64.54,155.3,267.05,Good
7560.01,42.74,134.37,391.35,Good
5574.63,93.93,47.08,53.47,Good
3225.53,89.5,83.83,190.16,Good
7536.36,33.96,156.35,80.45,Good
2566.75,105.29,190.92,300.56,Faulty
2991.29,52.39,20.39,56.04,Good
5756.06,68.9,109.43,103.54,Good
6239.87,90.11,65.94,86.6,Good
7470.53,68.65,48.95,225.48,Good
2036.02,69.72,103.63,350.54,Good
6484.99,35.91,123.19,209.33,Good
6039.1,66.13,6.91,32.71,Good
978.46,98.84,157.14,229.72,Good
3404.17,112.37,164.88,321.03,Faulty
2620.74,67.21,193.27,61.54,Faulty
2783.68,68.12,40.23,38.36,Good
7872.1,93.24,120.94,83.25,Good
5320.83,114.85,88.19,300.97,Faulty
5882.57,54.04,70.29,240.76,Good
7824.63,69.61,115.3,220.83,Good
3329.01,101.64,157.56,107.3,Faulty
6513.8,84.87,9.5,139.57,Good
3758.98,39.95,194.03,386.7,Faulty
7021.5,86.5,162.93,103.84,Good
1854.93,46.81,151.47,361.64,Good
7607.65,75.92,153.28,236.41,Good
2140.79,77.62,80.87,58.09,Good
2946.65,108.86,151.57,192.25,Faulty
6171.44,71.62,80.42,379.93,Good
3453.16,55.15,180.25,173.24,Faulty
5061.59,50.79,39.56,346.72,Good
3834.3,108.68,62.01,110.01,Faulty
6067.77,45.39,112.51,232.66,Good
2212.48,68.33,67.25,339.1,Good
938.43,46.85,87.73,369.07,Good
2749.47,99.6,101.02,199.47,Good
4057.31,72.69,171.99,259.48,Good
1760.15,61.6,107.02,11.16,Good
3160.98,62.5,75.68,108.76,Good
3499.87,106.7,53.31,118.7,Faulty
930.44,79.84,84.69,46.46,Good
4874.8,94.61,105.57,119.08,Good
7132.58,110.73,150.49,135.24,Faulty
1638.07,111.16,28.6,387.82,Faulty
4983.56,59.57,48.21,270.75,Good
5485.54,115.72,79.03,176.14,Faulty
3645.01,32.24,75.28,395.34,Good
5758.23,63.92,81.39,69.76,Good
3580.49,110.62,159.74,195.66,Faulty
4284.78,54.72,68.21,262.35,Good
555.15,54.58,102.87,31.68,Good
5687.9,57.24,126.66,289.63,Good
5460.07,85.11,50.27,48.95,Good
788.01,69.45,145.15,64.71,Good
3261.88,95.41,111.69,72.28,Good
7842.74,110.54,92.12,372.27,Faulty
3655.52,90.68,162.91,276.46,Good
4264.59,48.4,52.48,265.62,Good
7324.48,113.94,177.22,226.64,Faulty
5879.46,53.8,114.4,124.19,Good
4865.53,43.49,123.79,252.15,Good
6483.54,38.1,175.64,169.96,Good
6982.75,80.7,164.43,66.71,Good
3926.66,40.24,122.3,278.94,Good
4063.31,42.49,151.87,60.54,Good
3395.38,57.0,89.5,84.36,Good
7750.3,55.35,111.74,328.9,Good
5728.75,84.38,17.1,267.45,Good
1124.17,103.51,22.52,256.09,Faulty
6972.2,98.52,166.74,173.1,Good
4104.2,53.62,16.64,164.55,Good
1015.65,52.08,38.03,279.2,Good
4622.88,116.92,160.19,298.6,Faulty
3628.73,30.74,5.22,208.98,Good
7083.12,109.17,60.07,388.02,Faulty
2029.96,47.98,118.89,382.72,Good
6698.48,115.26,121.11,170.85,Faulty
4682.67,60.81,156.54,330.04,Good
909.58,69.63,103.66,221.87,Good
7788.84,93.64,104.33,209.58,Good
4344.61,82.89,146.44,31.44,Good
2681.58,58.61,102.23,233.85,Good
4020.55,79.84,123.66,361.23,Good
6933.93,95.76,180.07,314.25,Faulty
2786.77,33.81,83.28,316.66,Good
1945.07,31.01,80.1,72.37,Good
1468.03,71.23,5.69,149.8,Good
2733.95,41.87,124.62,100.95,Good
6350.36,89.79,10.81,133.21,Good
4037.2,49.26,103.31,236.02,Good
2206.11,68.96,161.83,152.27,Good
1746.39,47.79,112.23,228.67,Good
2995.47,79.36,57.58,181.02,Good
7549.43,40.44,158.3,121.78,Good
3072.7,32.08,57.59,47.21,Good
7910.93,34.6,147.94,357.82,Good
4139.23,115.88,124.0,14.44,Faulty
1843.73,42.81,38.15,10.64,Good
7183.55,93.76,181.5,332.45,Faulty
3952.67,36.11,44.13,398.76,Good
5822.54,39.73,197.97,293.57,Faulty
7877.84,75.8,6.43,15.96,Good
876.32,71.84,56.38,98.41,Good
1225.21,115.64,43.97,389.01,Faulty
5903.43,115.04,7.73,325.36,Faulty
2613.69,100.16,147.81,231.05,Faulty
1882.26,84.19,140.22,102.38,Good
795.21,70.95,159.51,15.6,Good
663.85,62.06,55.06,18.14,Good
6308.64,115.24,91.65,248.67,Faulty
1508.25,84.26,133.53,18.51,Good
4007.9,82.12,90.75,397.52,Good
5044.23,50.87,140.98,81.52,Good
3712.64,34.2,128.62,287.18,Good
703.3,115.07,27.36,70.47,Faulty
6376.26,58.24,157.3,220.64,Good
578.85,69.83,145.53,41.44,Good
6214.17,40.32,132.89,309.04,Good
7199.78,105.32,35.24,238.12,Faulty
3746.3,32.49,57.26,43.61,Good
4516.57,105.06,81.67,340.95,Faulty
4077.38,42.63,59.59,223.34,Good
3419.06,109.79,49.42,369.42,Faulty
7155.68,95.68,162.04,367.48,Good
7204.5,44.82,129.46,369.0,Good
3018.62,80.92,115.27,40.34,Good
5113.02,58.14,49.06,57.17,Good
7451.81,46.04,184.02,395.21,Faulty
7715.44,107.33,42.28,200.16,Faulty
4317.19,66.32,160.02,102.9,Good
3896.19,65.87,193.5,310.17,Faulty
2590.21,45.29,146.78,113.07,Good
7691.54,64.48,198.61,293.61,Faulty
1571.11,108.45,131.95,336.54,Faulty
4848.72,62.68,47.4,315.86,Good
2619.13,115.64,44.74,116.88,Faulty
2592.56,115.17,68.29,166.63,Faulty
3537.26,43.04,6.39,171.17,Good
7990.95,45.96,137.93,201.6,Good
912.25,107.64,57.39,75.28,Faulty
4839.06,65.35,163.96,186.46,Good
1119.29,30.39,75.04,209.21,Good
1658.91,54.65,98.59,217.37,Good
3796.72,83.79,193.31,329.76,Faulty
4328.45,101.93,52.22,211.76,Faulty
2440.94,42.0,145.64,100.01,Good
2873.43,39.95,152.25,268.62,Good
1152.25,112.99,48.09,320.95,Faulty
2774.15,97.6,102.69,134.55,Good
7749.19,83.08,73.29,261.67,Good
7585.31,99.23,155.52,67.31,Good
3011.59,68.6,126.38,143.35,Good
4781.4,98.26,97.82,364.6,Good
7321.97,63.46,156.98,365.41,Good
546.38,51.97,50.86,234.38,Good
6580.13,95.61,151.96,283.92,Good
7612.77,67.77,173.75,343.07,Good
1184.94,118.32,176.33,383.84,Faulty
1710.86,61.45,157.82,201.06,Good
7705.6,112.96,84.56,229.01,Faulty
4531.55,113.97,196.45,172.1,Faulty
606.47,51.77,79.02,38.07,Good
2432.24,101.84,129.53,174.89,Faulty
3874.58,68.98,36.41,318.34,Good
5696.82,112.58,196.19,323.91,Faulty
5998.7,70.51,142.28,358.03,Good
7965.66,96.99,151.91,30.07,Good
2656.33,72.03,17.83,215.59,Good
4536.65,50.5,153.87,51.9,Good
4499.93,47.94,156.07,88.29,Good
3542.34,68.29,136.0,361.08,Good
1768.71,97.99,61.92,203.75,Good
7830.92,84.46,100.49,305.83,Good
6899.88,91.98,26.53,35.11,Good
4237.5,55.41,96.96,172.56,Good
5024.34,73.33,52.55,272.95,Good
2204.46,34.0,73.07,62.03,Good
4578.4,103.58,36.71,137.07,Faulty
5712.28,119.09,49.86,35.17,Faulty
4363.75,66.62,19.93,264.02,Good
7927.14,30.99,184.38,388.65,Faulty
5085.06,45.28,108.43,332.55,Good
3282.3,88.73,82.36,390.1,Good
6291.14,85.09,109.33,339.79,Good
1778.47,100.91,127.52,343.53,Faulty
3383.87,52.85,184.77,235.1,Faulty
3102.19,98.73,39.85,212.12,Good
3738.55,91.92,62.63,168.44,Good
6363.35,59.05,195.28,329.06,Faulty
4131.3,79.09,77.38,81.01,Good
6455.11,43.25,9.4,31.93,Good
4823.67,70.73,33.79,379.68,Good
3065.52,109.31,10.14,11.47,Faulty
6574.84,67.91,198.04,390.96,Faulty
2287.17,105.56,59.38,294.25,Faulty
2182.87,83.12,185.09,138.11,Faulty
4283.77,47.27,199.2,282.15,Faulty
2456.37,82.3,121.97,328.97,Good
568.15,75.54,11.47,105.69,Good
5362.23,65.88,20.91,310.65,Good
4333.2,40.77,98.91,323.7,Good
3841.38,67.5,84.2,107.25,Good
7752.26,36.55,123.2,26.35,Good
4783.99,38.89,90.58,89.61,Good
6975.74,67.43,187.14,88.25,Faulty
1545.88,57.48,109.27,35.44,Good
4769.05,113.3,140.28,293.14,Faulty
7009.85,63.81,179.81,158.19,Good
4873.29,98.21,33.64,354.91,Good
5885.11,77.72,49.8,108.35,Good
3290.33,93.37,25.93,186.76,Good
1193.37,53.41,32.23,259.22,Good
3934.25,114.77,104.95,352.21,Faulty
3458.6,77.71,67.63,214.6,Good
7002.95,104.82,87.52,155.67,Faulty
2329.96,62.85,196.59,348.14,Faulty
7750.51,39.02,35.56,131.0,Good
7686.04,90.63,110.46,40.98,Good
2357.24,30.7,24.28,183.57,Good
3110.39,72.78,67.11,316.19,Good
7216.67,47.35,107.87,22.0,Good
7749.67,86.46,189.59,238.49,Faulty
3825.79,118.15,81.29,241.84,Faulty
2907.48,71.8,17.66,372.13,Good
4445.71,103.57,80.69,121.72,Faulty
5658.27,75.7,33.42,118.75,Good
2551.06,74.63,49.85,181.79,Good
6023.55,113.74,125.53,149.2,Faulty
887.43,110.1,18.15,297.17,Faulty
869.71,100.72,95.62,260.28,Faulty
3397.16,56.66,123.85,305.98,Good
3151.05,79.05,87.26,329.82,Good
2867.25,50.15,8.73,369.96,Good
4182.65,69.95,197.18,178.07,Faulty
2905.5,73.58,76.59,394.03,Good
1941.93,104.85,156.82,94.11,Faulty
2821.02,110.64,68.5,288.6,Faulty
7811.78,67.32,97.63,218.26,Good
3583.35,31.59,80.75,328.59,Good
3835.35,107.56,71.8,195.94,Faulty
4824.09,45.69,9.26,315.74,Good
7875.06,85.97,75.2,372.77,Good
2312.01,32.25,178.45,295.59,Good
5609.62,65.96,139.63,312.68,Good
5869.89,118.74,33.36,36.2,Faulty
5054.93,39.06,120.28,89.93,Good
1164.34,68.13,178.99,389.98,Good
5576.54,57.64,141.51,280.34,Good
980.71,111.46,33.99,228.97,Faulty
4971.07,108.24,174.23,153.12,Faulty
6046.86,51.39,63.8,27.31,Good
2082.27,37.31,93.54,153.96,Good
6812.17,86.44,107.6,204.58,Good
727.65,60.27,170.85,92.47,Good
6828.6,90.49,186.66,77.52,Faulty
3952.47,32.89,186.28,208.28,Faulty
2131.91,42.01,6.55,238.5,Good
1503.34,91.77,184.77,103.57,Faulty
7649.8,49.11,15.61,239.08,Good
1044.99,107.18,56.83,361.13,Faulty
1993.2,35.27,105.42,194.54,Good
3108.67,49.39,98.59,344.38,Good
5151.76,119.87,122.92,371.64,Faulty
4586.01,68.98,98.49,46.03,Good
1442.33,93.27,187.2,47.37,Faulty
2672.96,46.44,51.91,195.66,Good
2290.64,84.89,58.43,239.36,Good
2101.57,95.35,184.54,176.09,Faulty
3583.58,58.3,19.96,137.32,Good
5780.24,104.6,123.86,259.99,Faulty
2130.9,84.31,137.94,10.81,Good
3250.09,65.02,103.58,387.55,Good
3431.88,80.19,140.38,100.51,Good
7823.42,81.91,38.69,367.67,Good
7660.0,44.9,171.26,52.52,Good
6501.03,66.25,32.31,102.85,Good
2312.44,60.91,83.16,101.6,Good
1010.28,66.08,19.68,398.5,Good
2876.78,98.5,111.32,11.79,Good
2500.96,73.43,135.6,259.46,Good
4294.44,114.63,188.54,349.18,Faulty
6332.96,56.43,149.17,272.19,Good
6937.42,67.41,110.52,151.47,Good
6836.48,100.83,186.86,383.74,Faulty
3197.57,79.14,98.3,358.47,Good
5654.26,79.23,114.44,179.24,Good
2846.26,34.8,121.24,233.6,Good
956.79,65.87,84.95,387.33,Good
5761.74,54.37,168.5,393.2,Good
573.71,119.94,41.11,185.43,Faulty
3568.87,57.75,113.19,340.47,Good
2970.34,109.6,145.84,127.77,Faulty
5700.33,90.86,181.28,155.01,Faulty
6246.84,60.68,177.36,74.28,Good
2780.71,78.92,104.2,91.58,Good
6587.2,105.65,130.42,266.18,Faulty
2704.38,109.5,81.88,209.2,Faulty
3847.45,44.44,96.29,100.14,Good
5952.64,60.56,181.72,167.13,Faulty
5696.9,60.17,186.49,155.54,Faulty
7905.26,33.78,179.61,395.07,Good
2188.71,83.84,31.98,342.89,Good
5467.38,106.93,170.77,161.31,Faulty
5072.61,64.34,189.93,366.43,Faulty
7363.24,96.6,75.44,143.63,Good
1672.72,86.49,106.14,270.48,Good
6138.49,63.81,156.92,386.99,Good
4762.01,42.7,114.61,162.21,Good
2559.99,93.84,198.73,275.16,Faulty
4058.26,106.91,93.86,125.41,Faulty
3003.32,91.73,144.22,113.86,Good
4844.85,31.61,159.56,233.92,Good
7167.5,49.46,101.35,391.91,Good
4769.79,36.25,172.11,186.72,Good
5237.92,81.33,111.5,375.68,Good
4390.61,98.08,85.27,366.6,Good
883.74,39.95,26.03,108.97,Good
2246.44,105.45,81.72,166.71,Faulty
4190.01,80.0,148.12,260.89,Good
2826.76,92.1,184.65,212.04,Faulty
1863.23,117.43,54.08,47.42,Faulty
4281.0,37.53,74.27,397.54,Good
2921.07,111.11,35.02,303.54,Faulty
2435.81,41.35,139.69,180.7,Good
3979.89,65.37,192.24,251.09,Faulty
1499.63,106.63,129.99,44.15,Faulty
7458.09,111.56,125.33,203.17,Faulty
7007.77,75.57,112.93,373.02,Good
5807.15,83.47,22.25,359.67,Good
1296.6,93.73,147.25,141.58,Good
6319.08,104.95,122.4,217.23,Faulty
6559.68,40.94,133.99,281.98,Good
6258.23,102.91,180.27,142.6,Faulty
1354.74,73.31,157.87,35.3,Good
5329.31,70.56,157.28,207.12,Good
6757.44,68.15,185.8,244.64,Faulty
4830.15,75.83,198.04,12.28,Faulty
5348.06,115.05,118.35,47.27,Faulty
3937.73,79.34,26.23,90.84,Good
4465.3,115.79,94.53,145.74,Faulty
757.83,46.23,158.58,221.01,Good
5292.22,95.17,10.41,124.6,Good
1110.85,103.1,16.09,117.71,Faulty
3762.61,91.12,18.1,349.05,Good
2694.91,84.62,147.55,66.57,Good
4590.71,80.83,102.73,203.23,Good
1500.62,107.48,76.94,381.6,Faulty
5687.33,103.95,25.6,253.76,Faulty
6462.59,41.01,147.79,289.71,Good
1725.16,106.37,67.6,178.18,Faulty
1282.35,67.27,56.74,17.77,Good
1591.37,52.83,132.2,261.99,Good
7078.46,108.28,114.01,256.45,Faulty
4461.42,68.88,75.67,53.07,Good
4004.46,102.75,130.09,190.24,Faulty
1300.34,53.71,57.89,366.98,Good
5371.67,30.35,159.99,89.98,Good
7010.0,74.59,49.72,189.83,Good
6711.39,39.02,35.97,189.83,Good
5195.41,97.89,157.58,326.2,Good
1064.59,54.85,143.04,331.58,Good
1342.98,69.93,40.61,306.12,Good
869.82,37.83,27.67,152.53,Good
2431.09,55.8,168.49,38.09,Good
1517.46,100.33,156.44,146.3,Faulty
2450.36,43.64,68.82,275.12,Good
3387.94,88.24,133.35,284.07,Good
7572.37,112.57,29.21,386.35,Faulty
5077.82,91.19,103.87,186.92,Good
6762.3,102.99,8.65,256.65,Faulty
5827.64,39.81,81.36,220.28,Good
1343.77,52.57,19.59,68.74,Good
6019.4,110.51,97.65,189.87,Faulty
2563.24,94.36,87.23,222.49,Good
5293.31,87.56,91.66,380.79,Good
3057.21,89.74,13.84,152.95,Good
7982.54,67.28,75.52,392.24,Good
2476.64,34.01,152.51,221.5,Good
2593.48,100.6,76.94,104.56,Faulty
7480.04,91.08,144.46,84.75,Good
684.83,72.55,77.05,65.26,Good
5725.17,110.98,87.53,186.64,Faulty
5939.95,60.25,114.96,18.55,Good
6772.84,56.49,190.38,183.57,Faulty
7808.29,108.55,26.23,395.48,Faulty
7817.01,101.73,11.42,271.34,Faulty
989.58,76.35,123.55,306.32,Good
6663.79,41.77,190.07,56.41,Faulty
5347.32,49.36,198.0,194.51,Faulty
5355.07,89.06,99.41,121.63,Good
1462.62,64.65,96.28,358.7,Good
5376.4,105.28,130.77,80.7,Faulty
7868.62,115.5,113.35,188.91,Faulty
7338.64,102.51,128.65,239.34,Faulty
3793.48,63.98,175.43,210.48,Good
799.61,100.98,150.53,333.79,Faulty
3217.2,61.63,101.89,100.27,Good
6697.93,45.04,95.06,157.18,Good
5761.24,33.01,129.72,318.91,Good
3945.08,64.71,93.86,215.95,Good
913.26,111.32,94.27,166.83,Faulty
3701.71,51.51,8.18,21.48,Good
4017.69,48.59,38.94,303.82,Good
7464.17,117.28,100.26,389.15,Faulty
5308.15,32.25,165.42,251.91,Good
2837.4,100.72,59.35,344.05,Faulty
4439.89,58.92,106.92,211.58,Good
995.41,33.37,72.27,100.36,Good
7794.26,112.6,25.44,15.63,Faulty
3200.45,42.57,191.87,264.83,Faulty
4084.01,79.66,171.66,202.31,Good
3164.63,54.66,20.31,315.02,Good
5618.84,35.87,145.36,280.93,Good
5466.74,34.49,72.78,395.3,Good
5864.92,40.4,199.0,209.02,Faulty
2511.07,36.42,63.97,176.6,Good
2867.51,98.45,51.55,121.83,Good
1439.38,73.7,115.74,195.98,Good
5416.32,60.86,167.85,350.42,Good
798.48,67.65,42.54,26.55,Good
4982.62,113.61,143.33,391.38,Faulty
7022.72,111.97,16.97,397.39,Faulty
7181.24,94.41,184.19,243.15,Faulty
3867.78,109.62,20.81,139.3,Faulty
3944.78,58.77,183.28,96.99,Faulty
1077.27,64.3,100.71,117.83,Good
5530.74,85.23,92.38,29.54,Good
6659.45,86.13,194.79,195.29,Faulty
2334.91,73.35,198.12,32.36,Faulty
3659.76,66.06,131.78,290.2,Good
6791.3,118.76,29.79,155.05,Faulty
7078.4,103.9,103.7,87.75,Faulty
2323.85,69.15,108.19,222.49,Good
4629.28,95.46,105.32,389.77,Good
1943.7,54.26,116.05,281.1,Good
1264.09,39.02,8.65,201.78,Good
7333.4,61.72,143.69,313.0,Good
6653.81,66.27,143.92,297.62,Good
6200.26,31.49,27.52,357.78,Good
865.75,103.33,116.2,89.82,Faulty
6827.97,62.33,115.83,344.96,Good
3785.33,82.24,138.08,127.4,Good
3067.96,36.66,21.65,376.99,Good
4598.57,45.75,127.17,119.62,Good
1185.15,110.07,59.75,371.47,Faulty
6174.85,84.78,103.87,385.88,Good
4868.26,115.53,155.8,66.74,Faulty
1899.43,119.89,142.6,390.05,Faulty
1911.74,63.47,28.19,43.43,Good
1881.86,56.89,120.28,95.24,Good
927.52,107.25,193.98,183.23,Faulty
4908.49,119.88,35.57,397.5,Faulty
6802.61,86.67,171.32,200.54,Good
631.24,101.56,142.0,224.66,Faulty
867.53,100.36,155.93,280.83,Faulty
4795.78,61.98,59.98,387.63,Good
6646.22,81.68,61.14,315.51,Good
2950.54,104.98,181.67,97.42,Faulty
3122.11,91.93,75.17,128.17,Good
4972.6,31.9,17.29,48.08,Good
2556.6,60.3,122.12,261.34,Good
699.56,43.0,29.34,80.49,Good
6014.21,50.97,160.34,110.39,Good
5192.37,111.49,130.14,356.36,Faulty
4855.67,33.32,175.57,137.43,Good
6062.63,49.78,158.04,230.99,Good
5564.23,57.86,26.86,165.05,Good
2044.11,85.52,79.31,38.87,Good
3143.61,78.07,156.04,151.52,Good
1445.83,49.64,86.38,169.15,Good
1473.93,44.78,194.61,359.32,Faulty
5571.47,51.31,148.47,136.54,Good
6939.5,75.23,8.02,157.9,Good
7720.49,54.41,176.6,315.33,Good
5212.6,115.28,24.66,305.99,Faulty
1880.76,71.75,32.4,321.33,Good
1292.38,35.29,148.23,381.97,Good
6596.38,95.63,173.67,320.27,Good
4840.67,59.6,109.59,168.97,Good
5137.14,88.81,61.36,330.39,Good
6360.97,55.16,73.51,208.38,Good
5774.58,81.37,71.86,118.31,Good
6758.44,99.49,68.7,128.14,Good
921.6,113.52,52.37,97.3,Faulty
6106.4,53.5,123.73,66.55,Good
6881.4,60.14,180.58,81.95,Faulty
2646.01,71.78,64.88,34.64,Good
5303.35,113.45,41.41,356.5,Faulty
2856.22,111.12,168.52,373.09,Faulty
7684.78,38.09,149.65,238.84,Good
750.68,41.87,186.51,337.79,Faulty
4848.45,74.6,37.28,81.59,Good
1748.78,39.6,33.13,361.65,Good
5841.65,61.1,110.58,207.48,Good
1819.18,43.35,124.81,36.19,Good
2265.37,87.24,98.63,65.11,Good
4207.78,115.45,121.8,130.5,Faulty
7361.26,119.71,40.17,26.99,Faulty
2087.86,63.77,98.52,130.62,Good
1581.8,83.91,133.33,33.37,Good
6192.33,107.06,89.38,102.05,Faulty
4254.65,40.57,137.49,113.61,Good
7338.39,92.06,92.98,397.8,Good
1599.61,66.8,70.05,101.86,Good
5344.46,48.55,64.2,103.28,Good
2246.59,66.25,85.13,277.85,Good
1675.7,36.84,9.5,345.15,Good
5625.72,92.59,135.36,160.95,Good
4952.63,52.75,169.8,351.49,Good
6161.21,58.03,74.15,142.66,Good
2820.97,40.9,13.98,86.84,Good
3859.79,107.82,197.42,138.56,Faulty
3541.04,74.41,56.42,247.65,Good
7880.67,81.49,29.69,153.19,Good
2691.87,81.25,77.1,272.43,Good
2711.13,66.94,149.02,102.4,Good
3159.11,47.33,62.31,283.39,Good
4734.46,97.06,117.07,145.5,Good
2392.42,41.44,86.03,187.79,Good
7364.67,39.35,27.96,227.52,Good
2492.64,93.91,69.41,277.63,Good
7218.62,48.8,146.35,103.1,Good
1276.06,57.61,124.34,336.02,Good
5424.22,72.77,28.36,291.52,Good
7302.39,70.44,36.85,101.3,Good
1765.62,93.77,129.94,390.24,Good
7762.45,86.11,163.62,269.27,Good
3896.63,88.0,73.15,186.45,Good
7592.86,94.26,121.09,71.44,Good
5576.15,56.34,38.28,217.96,Good
2761.9,59.01,65.72,74.26,Good
1912.27,69.42,8.95,177.5,Good
2778.01,57.67,154.81,169.4,Good
1197.63,118.64,83.2,290.78,Faulty
1579.01,103.26,164.14,85.03,Faulty
1284.95,44.82,143.13,330.53,Good
3672.08,30.5,166.61,137.19,Good
6466.84,33.85,60.7,183.16,Good
1560.38,51.97,41.1,311.21,Good
1477.4,40.29,194.52,253.9,Faulty
5325.72,78.0,144.88,130.13,Good
1978.87,107.22,167.64,160.62,Faulty
1232.08,96.31,7.56,129.26,Good
1751.36,49.4,74.12,241.96,Good
7427.99,65.94,149.85,139.72,Good
6661.03,75.71,20.21,293.02,Good
3155.48,102.92,115.63,236.12,Faulty
5418.66,105.52,88.67,66.83,Faulty
4529.57,111.87,8.44,131.0,Faulty
5578.43,75.83,51.02,96.36,Good
5620.03,92.48,60.53,162.22,Good
5215.51,40.06,26.81,211.23,Good
2495.76,80.88,128.15,207.64,Good
792.55,52.38,52.27,304.26,Good
3916.75,68.85,59.14,83.78,Good
7182.3,87.06,180.16,379.12,Faulty
4771.23,53.13,96.09,143.71,Good
6742.93,34.7,81.46,127.1,Good
7937.18,30.92,146.15,277.22,Good
1727.12,31.99,182.37,324.15,Faulty
5688.33,30.75,9.88,157.6,Good
5557.2,39.93,92.41,301.27,Good
7849.67,51.55,124.1,354.66,Good
7892.01,49.91,67.12,309.05,Good
5650.09,118.81,155.62,23.34,Faulty
2327.11,57.54,194.44,332.67,Faulty
6489.17,41.47,188.97,312.05,Faulty
1302.72,79.1,56.87,271.02,Good
6355.24,107.22,49.14,306.41,Faulty
7326.47,91.03,191.71,391.98,Faulty
3371.25,56.65,94.43,178.13,Good
5229.76,80.55,45.62,36.22,Good
3726.07,94.34,142.86,189.75,Good
3783.24,95.53,60.46,28.11,Good
2827.78,89.99,57.11,124.76,Good
6215.97,108.37,176.45,238.88,Faulty
7521.32,108.31,36.68,130.75,Faulty
7555.63,82.1,17.56,277.3,Good
1810.86,68.69,57.49,330.57,Good
7060.58,87.74,123.35,173.97,Good
6030.74,103.64,29.0,361.05,Faulty
2396.28,30.51,96.96,41.14,Good
1004.63,119.28,127.33,337.64,Faulty
2509.98,46.46,170.5,333.14,Good
7341.56,72.32,49.82,135.58,Good
5248.84,108.48,164.38,126.5,Faulty
5907.91,50.25,50.81,128.99,Good
2428.64,72.91,136.97,326.44,Good
5895.41,41.93,88.98,334.34,Good
710.91,65.56,27.36,138.59,Good
3314.91,45.94,144.28,241.11,Good
5200.65,62.73,47.46,64.18,Good
1595.72,63.61,39.44,192.82,Good
6672.53,119.39,74.87,399.53,Faulty
2262.73,119.53,132.39,71.95,Faulty
5392.11,40.33,50.63,379.55,Good
3538.98,95.34,40.81,331.46,Good
4970.33,34.66,6.94,389.16,Good
1305.88,32.72,96.97,80.04,Good
626.85,39.48,88.59,93.27,Good
7321.73,116.89,50.6,16.58,Faulty
2522.23,114.68,15.46,292.63,Faulty
6647.58,47.45,88.7,261.2,Good
7995.13,44.55,158.7,79.45,Good
2085.73,51.65,144.48,318.55,Good
2488.78,76.4,172.86,126.69,Good
5471.45,81.27,6.87,62.65,Good
7740.86,49.94,193.45,174.8,Faulty
7368.61,98.1,71.58,45.48,Good
4271.57,57.86,198.13,112.67,Faulty
6463.33,112.99,54.26,154.82,Faulty
1518.09,89.11,96.95,342.23,Good
7830.79,69.27,74.02,319.09,Good
7732.65,101.09,74.37,182.67,Faulty
1727.97,103.61,169.25,292.58,Faulty
2745.67,56.14,150.55,231.77,Good
1251.16,60.57,198.47,142.93,Faulty
2537.88,114.24,124.64,293.09,Faulty
6619.67,44.83,95.34,276.56,Good
3337.37,33.79,22.56,251.45,Good
1162.98,70.86,199.33,251.0,Faulty
3066.69,102.11,112.55,276.36,Faulty
7860.38,99.45,141.59,159.97,Good
5222.63,112.76,84.31,348.94,Faulty
3621.21,77.99,111.8,73.3,Good
1749.04,39.01,188.8,354.72,Faulty
7896.33,82.98,37.45,143.49,Good
6656.37,100.06,62.01,58.76,Faulty
2611.08,38.4,34.65,244.01,Good
1025.52,45.54,159.48,156.63,Good
924.69,31.11,17.1,328.04,Good
1402.84,83.43,20.92,178.01,Good
4855.76,109.81,63.21,270.74,Faulty
7465.73,90.36,105.27,130.22,Good
4225.58,118.38,84.22,91.69,Faulty
6822.09,35.67,13.74,161.34,Good
3844.15,111.27,191.71,246.66,Faulty
5814.38,103.27,190.81,266.21,Faulty
5989.05,58.28,59.47,235.5,Good
1804.73,117.62,147.65,395.34,Faulty
3209.12,55.91,117.82,279.53,Good
5279.77,110.04,51.31,373.29,Faulty
1030.22,109.27,56.12,55.99,Faulty
3211.55,98.19,100.77,33.94,Good
4511.0,80.71,86.75,131.29,Good
7971.68,40.8,61.79,63.27,Good
4059.0,77.88,162.46,215.09,Good
6620.43,62.11,98.89,212.4,Good
3740.5,101.3,132.7,234.27,Faulty
6472.93,98.23,41.91,300.64,Good
4965.61,111.96,109.03,388.82,Faulty
7149.47,31.33,67.01,352.52,Good
3582.07,102.82,107.65,56.16,Faulty
5032.28,114.46,157.26,142.02,Faulty
5225.14,101.04,154.94,109.77,Faulty
3630.37,41.72,74.07,78.96,Good
1582.34,37.32,140.38,222.44,Good
1201.7,31.88,188.55,225.77,Faulty
625.04,86.59,127.01,98.63,Good
7051.51,86.67,33.94,287.64,Good
2273.56,118.82,137.54,295.84,Faulty
2086.3,65.82,25.46,18.18,Good
6020.27,59.87,175.06,164.35,Good
2900.12,86.2,105.75,357.15,Good
4295.34,104.3,80.1,212.92,Faulty
1718.83,114.31,16.12,145.57,Faulty
7698.09,102.28,79.25,108.93,Faulty
6886.86,68.4,181.13,104.91,Faulty
6978.42,87.14,9.09,48.91,Good
3550.8,107.07,97.56,328.72,Faulty
6217.71,74.15,186.58,43.8,Faulty
1579.07,49.5,81.99,123.99,Good
